Met ID,New chebi annotation,Current chebi annotation,Old chebi in new (including secondary chebis)
thmpp_c,"['CHEBI:45931', 'CHEBI:58937', 'CHEBI:9532']",['CHEBI:15229'],True
thr__L_c,"['CHEBI:32833', 'CHEBI:32822', 'CHEBI:26986', 'CHEBI:32832', 'CHEBI:32820', 'CHEBI:57926', 'CHEBI:16857']",['CHEBI:13175'],True
thr__L_e,"['CHEBI:32833', 'CHEBI:32822', 'CHEBI:26986', 'CHEBI:32832', 'CHEBI:32820', 'CHEBI:57926', 'CHEBI:16857']",['CHEBI:13175'],True
thrp_c,"['CHEBI:37525', 'CHEBI:58675']",['CHEBI:21967'],True
thrtrna_c,['CHEBI:29163'],['CHEBI:13176'],True
thym_c,['CHEBI:17821'],['CHEBI:15247'],True
thym_e,['CHEBI:17821'],['CHEBI:15247'],True
thymd_c,['CHEBI:17748'],['CHEBI:15244'],True
thymd_e,['CHEBI:17748'],['CHEBI:15244'],True
tma_c,"['CHEBI:18139', 'CHEBI:58389']",[None],False
tmao_c,['CHEBI:15724'],[None],False
tmrs2eACP_c,['CHEBI:10735'],['CHEBI:10735'],True
toct2eACP_c,[],[None],False
toct2eACPredQ_c,[],[None],False
toctd2eACP_c,['CHEBI:80388'],['CHEBI:80388'],True
todcpribfur_c,"['CHEBI:66929', 'CHEBI:66881']",[None],False
tol_c,['CHEBI:17578'],['CHEBI:15248'],True
tpalm2eACP_c,['CHEBI:10729'],['CHEBI:10729'],True
trdox_c,['CHEBI:18191'],['CHEBI:14726'],True
trdrd_c,['CHEBI:15033'],['CHEBI:15033'],True
tre6p_c,"['CHEBI:58429', 'CHEBI:18283']",['CHEBI:10201'],True
tre_c,"['CHEBI:27082', 'CHEBI:16551']",['CHEBI:10202'],True
tre_e,"['CHEBI:27082', 'CHEBI:16551']",['CHEBI:10202'],True
trnaala_c,['CHEBI:29170'],['CHEBI:10672'],True
trnaarg_c,['CHEBI:29171'],['CHEBI:10673'],True
trnaasn_c,['CHEBI:29172'],['CHEBI:10674'],True
trnaasp_c,['CHEBI:29186'],['CHEBI:10675'],True
trnacys_c,['CHEBI:29167'],['CHEBI:10678'],True
trnagln_c,['CHEBI:29168'],['CHEBI:10679'],True
trnaglu_c,['CHEBI:29175'],['CHEBI:10680'],True
trnagly_c,['CHEBI:29176'],['CHEBI:10681'],True
trnahis_c,['CHEBI:29178'],['CHEBI:10682'],True
trnaile_c,['CHEBI:29174'],['CHEBI:10683'],True
trnaleu_c,['CHEBI:29169'],['CHEBI:10684'],True
trnalys_c,['CHEBI:29185'],['CHEBI:10685'],True
trnamet_c,['CHEBI:29173'],['CHEBI:10686'],True
trnaphe_c,['CHEBI:29184'],['CHEBI:10687'],True
trnapro_c,['CHEBI:29177'],['CHEBI:10688'],True
trnaser_c,['CHEBI:29179'],['CHEBI:10689'],True
trnathr_c,['CHEBI:29180'],['CHEBI:10690'],True
trnatrp_c,['CHEBI:29181'],['CHEBI:10691'],True
trnatyr_c,['CHEBI:29182'],['CHEBI:10692'],True
trnaval_c,['CHEBI:29183'],['CHEBI:10694'],True
trp__L_c,"['CHEBI:32702', 'CHEBI:32727', 'CHEBI:57912', 'CHEBI:64554', 'CHEBI:27897', 'CHEBI:32704', 'CHEBI:32728', 'CHEBI:16828']",['CHEBI:13178'],True
trp__L_e,"['CHEBI:32702', 'CHEBI:32727', 'CHEBI:57912', 'CHEBI:64554', 'CHEBI:27897', 'CHEBI:32704', 'CHEBI:32728', 'CHEBI:16828']",['CHEBI:13178'],True
trptrna_c,['CHEBI:29159'],['CHEBI:13179'],True
tsul_c,"['CHEBI:33541', 'CHEBI:16094', 'CHEBI:33542', 'CHEBI:5587', 'CHEBI:33539', 'CHEBI:26977', 'CHEBI:33540', 'CHEBI:29279']","['CHEBI:15242', 'CHEBI:3539']",False
ttdca_c,"['CHEBI:30807', 'CHEBI:28875']",['CHEBI:26897'],True
ttdcap_c,[],[None],False
ttdcea_c,[],['CHEBI:36004'],False
ttdceap_c,[],[None],False
tungs_c,"['CHEBI:36272', 'CHEBI:36271', 'CHEBI:46502']",['CHEBI:30518'],True
tungs_e,"['CHEBI:36272', 'CHEBI:36271', 'CHEBI:46502']",['CHEBI:30518'],True
tyr__L_c,"['CHEBI:32785', 'CHEBI:17895', 'CHEBI:32762', 'CHEBI:32786', 'CHEBI:32760', 'CHEBI:18186', 'CHEBI:32761', 'CHEBI:32784', 'CHEBI:58315']",['CHEBI:13181'],True
tyr__L_e,"['CHEBI:32785', 'CHEBI:17895', 'CHEBI:32762', 'CHEBI:32786', 'CHEBI:32760', 'CHEBI:18186', 'CHEBI:32761', 'CHEBI:32784', 'CHEBI:58315']",['CHEBI:13181'],True
tyrtrna_c,['CHEBI:29161'],['CHEBI:13185'],True
uGgl_c,['CHEBI:83903'],[None],False
uGgla_c,"['CHEBI:58086', 'CHEBI:17277', 'CHEBI:70768', 'CHEBI:70758']",[None],False
uaagmda_c,"['CHEBI:61388', 'CHEBI:28138']",['CHEBI:27200'],True
uaccg_c,"['CHEBI:68507', 'CHEBI:57771', 'CHEBI:16435', 'CHEBI:68483']",['CHEBI:13466'],True
uacgam_c,"['CHEBI:57705', 'CHEBI:16264']",['CHEBI:13456'],True
uacmam_c,"['CHEBI:16287', 'CHEBI:57715']",['CHEBI:13457'],True
uacmamu_c,"['CHEBI:28581', 'CHEBI:58578']",['CHEBI:13469'],False
uagmda_c,"['CHEBI:61387', 'CHEBI:61543']",['CHEBI:61387'],True
uama_c,"['CHEBI:57953', 'CHEBI:16932']",['CHEBI:13459'],True
uamag_c,"['CHEBI:16970', 'CHEBI:57968']",['CHEBI:13461'],True
uamr_c,"['CHEBI:58309', 'CHEBI:17882']",['CHEBI:13458'],True
udcpdp_c,"['CHEBI:57995', 'CHEBI:18197', 'CHEBI:58405', 'CHEBI:17047', 'CHEBI:53042']",['CHEBI:15284'],True
udcpp_c,"['CHEBI:57654', 'CHEBI:16141']",['CHEBI:15285'],True
udpLa4fn_c,"['CHEBI:58709', 'CHEBI:47027']",[None],False
udpLa4n_c,"['CHEBI:58708', 'CHEBI:47025']",[None],False
udpLa4o_c,"['CHEBI:58710', 'CHEBI:47028']",[None],False
udp_c,"['CHEBI:58223', 'CHEBI:17659']",['CHEBI:13445'],True
udpg_c,"['CHEBI:58885', 'CHEBI:46229']",['CHEBI:13498'],False
udpgal_c,"['CHEBI:58439', 'CHEBI:67119', 'CHEBI:66914', 'CHEBI:18307']",['CHEBI:13487'],True
udpglcur_c,"['CHEBI:58052', 'CHEBI:17200']",['CHEBI:13489'],True
ugmd_c,"['CHEBI:84805', 'CHEBI:83905']",['CHEBI:13460'],False
ugmda_c,"['CHEBI:18199', 'CHEBI:27835', 'CHEBI:61386']",['CHEBI:13462'],True
um4p_c,['CHEBI:28360'],['CHEBI:9829'],True
ump_c,"['CHEBI:57865', 'CHEBI:16695']",['CHEBI:13508'],True
ump_e,"['CHEBI:57865', 'CHEBI:16695']",['CHEBI:13508'],True
unaga_c,"['CHEBI:62958', 'CHEBI:62959']",[None],False
up_c,[],[None],False
uppg1_c,"['CHEBI:28766', 'CHEBI:62626']",['CHEBI:27256'],True
uppg3_c,"['CHEBI:15437', 'CHEBI:57308']",['CHEBI:15300'],True
ura_c,"['CHEBI:17568', 'CHEBI:43254']",['CHEBI:15288'],True
ura_e,"['CHEBI:17568', 'CHEBI:43254']",['CHEBI:15288'],True
urate_c,"['CHEBI:46814', 'CHEBI:17775', 'CHEBI:46826', 'CHEBI:27226', 'CHEBI:46823', 'CHEBI:46822', 'CHEBI:46824', 'CHEBI:46818', 'CHEBI:46825', 'CHEBI:49051', 'CHEBI:27216', 'CHEBI:46820', 'CHEBI:46811', 'CHEBI:46817', 'CHEBI:46821', 'CHEBI:30848']",['CHEBI:17775'],True
urcan_c,"['CHEBI:30817', 'CHEBI:17771', 'CHEBI:27247', 'CHEBI:27248']",['CHEBI:15298'],True
urdgci_c,"['CHEBI:59947', 'CHEBI:59945']",['CHEBI:59945'],True
urdglyc_c,"['CHEBI:15412', 'CHEBI:57296']",['CHEBI:10783'],True
urea_c,"['CHEBI:48376', 'CHEBI:16199']",['CHEBI:15292'],True
urea_e,"['CHEBI:48376', 'CHEBI:16199']",['CHEBI:15292'],True
uri_c,['CHEBI:16704'],['CHEBI:15296'],True
uri_e,['CHEBI:16704'],['CHEBI:15296'],True
utp_c,"['CHEBI:15713', 'CHEBI:57481', 'CHEBI:46398']",['CHEBI:13510'],True
val__L_c,"['CHEBI:32852', 'CHEBI:32859', 'CHEBI:16414', 'CHEBI:32851', 'CHEBI:57762', 'CHEBI:27266', 'CHEBI:32860']",['CHEBI:13186'],True
val__L_e,"['CHEBI:32852', 'CHEBI:32859', 'CHEBI:16414', 'CHEBI:32851', 'CHEBI:57762', 'CHEBI:27266', 'CHEBI:32860']",['CHEBI:13186'],True
valtrna_c,['CHEBI:29164'],['CHEBI:13187'],True
vanln_c,['CHEBI:18346'],[None],False
vanlt_c,"['CHEBI:16632', 'CHEBI:30816']",['CHEBI:15301'],True
vanlt_e,"['CHEBI:16632', 'CHEBI:30816']",['CHEBI:15301'],True
wco_c,[],[None],False
xan_c,"['CHEBI:17712', 'CHEBI:15318', 'CHEBI:48517']",['CHEBI:10059'],True
xan_e,"['CHEBI:17712', 'CHEBI:15318', 'CHEBI:48517']",['CHEBI:10059'],True
xllgsacc_c,[],[None],False
xlxgxgsac_c,[],[None],False
xmp_c,['CHEBI:53012'],['CHEBI:10067'],False
xmp_e,['CHEBI:53012'],['CHEBI:10067'],False
xtp_c,"['CHEBI:10049', 'CHEBI:59885', 'CHEBI:61314']",['CHEBI:10049'],True
xtsn_c,['CHEBI:18107'],['CHEBI:10066'],True
xtsn_e,['CHEBI:18107'],['CHEBI:10066'],True
xu1p__D_c,['CHEBI:28566'],[None],False
xu5p__D_c,"['CHEBI:16332', 'CHEBI:27354', 'CHEBI:57737']",['CHEBI:13036'],True
xu5p__L_c,"['CHEBI:57829', 'CHEBI:16593']",['CHEBI:13191'],True
xxlgsacc_c,[],[None],False
xyhex3u14lac_c,"['CHEBI:125365', 'CHEBI:73681']",[None],False
xyl__D_c,"['CHEBI:15936', 'CHEBI:65327']",['CHEBI:53455'],False
xyl__D_e,"['CHEBI:15936', 'CHEBI:65327']",['CHEBI:53455'],False
xylnact__D_c,['CHEBI:15867'],[None],False
xylonate__D_c,"['CHEBI:48093', 'CHEBI:17746']",[None],False
xylt_c,['CHEBI:17151'],['CHEBI:10078'],True
xylt_e,['CHEBI:17151'],['CHEBI:10078'],True
xylu__D_c,['CHEBI:17140'],['CHEBI:13035'],True
xylu__L_c,"['CHEBI:17399', 'CHEBI:27353']",['CHEBI:13190'],True
zcarote_c,"['CHEBI:27362', 'CHEBI:28068']",[None],False
zn2_c,['CHEBI:29105'],['CHEBI:10113'],True
zn2_e,['CHEBI:29105'],['CHEBI:10113'],True
